Code,Innovation Name,Spatial Scale,Indicator Number,Indicator Name,Description,Metric,Category,slope_log,slope_exp,slope_lin,log_t0,log_Dt,log_K,exp_a,exp_c,lin_intercept,log_r2,log_r2adj,log_rmse,log_mae,exp_r2,exp_r2adj,exp_rmse,exp_mae,lin_r2,lin_r2adj,lin_rmse,lin_mae,n_data_points,n_non_zero_data_points,max_over_K,min_over_K,range_over_k,length_trimmed_series_years,n_data_points_beyond_max,n_data_points_beyond_min,suspected_reversal_up2down,suspected_reversal_down2up,at_least_one_big_jump,autocorr_l1,all_values_less_than_or_equal_to_1,all_values_less_than_or_equal_to_100,C1_R2,C2_threshold_non_zero_value_years,C3_pct_non_zero,C4_less_than_250_jump_in_second_half,C4_less_than_80_fall_in_second_half,C4_combined_less_than_80_fall_and_250_jump_in_second_half,C5_volatility_autocorrelation_lag1_threshold_0.7,C6_{K_COVERAGE_THRESHOLD}_of_k_covered_by_data,C7_lin_r2,use_log_x,use_lin_x,use_log_y,use_lin_y, old GN scoring @retreat,old GN comments,old CW scoring @retreat,comments_fit_CW,comments_delete_CW,comments_alternativeseries_CW,comments_transformations_CW,use_logfit_CW,use_linfit_CW,select_1.1_earegion_CW,select_1.1_allregions_CW,select_non1.1s_earegion_CW,select_non1.1s_allregions_CW,GN final scoring,use_logfit_GN,use_linfit_GN,select_1.1_earegion_GN,select_1.1_allregions_GN,select_non1.1s_earegion_GN,select_non1.1s_allregions_GN,PDF page,use_logfit_AGREE?,use_linfit_AGREE?,select_1.1_earegion_AGREE?,select_1.1_allregions_AGREE?,select_non1.1s_earegion_AGREE?,select_non1.1s_allregions_AGREE?,FINAL AGREED,use_logfit_FIN,use_linfit_FIN,select_1.1_earegion_FIN,select_1.1_allregions_FIN,select_non1.1s_earegion_FIN,select_non1.1s_allregions_FIN,Delete from working file,Unnamed: 89
eat_jap_1.1Ado_d259_m167,eating less meat,Japan,1.1,Adoption over time,Partial max and after % red in total meat consumption,Partial max and after % kg/yr,b1,-0.019385,-0.0083265,-0.0019324,2009.3,-226.7,0.40901,0.67515,1865.8,4.0873,0.60172,0.57683,0.023566,0.019128,0.6004,0.58409,0.023605,0.019369,0.60324,0.58705,0.023521,0.01914,52,52,0.79687,0.4174,0.37947,52,51,0,0,0,0,0.97508,1,1,m,y,y,y,y,y,y,y,y,m,y,m,y,,,,,0,,,,1,,,0,0,,1,1,0,0,0,0,379,,,,,,,,1,1,0,0,0,0,delete,
eat_jap_1.1Ado_d270_m170,eating less meat,Japan,1.1,Adoption over time,Partial up to max per capita total meat consumption,Partial up to max kg/yr,b1,0.071994,0.015427,0.63308,1977.5,61.039,52.862,6.9183,1885,-1224.3,0.97337,0.9717,1.5995,1.1362,0.89384,0.88951,3.1933,2.6034,0.93979,0.93733,2.405,2.0111,52,52,1.0815,0.32661,0.75488,52,0,51,0,0,0,0.97826,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,0,,,1,1,,,0,0,,1,1,0,0,0,0,390,,,,,,,,1,1,0,0,0,0,delete,
eat_jap_1.1Ado_d271_m171,eating less meat,Japan,1.1,Adoption over time,Partial max and after per capita total meat consumption,Partial max and after kg/yr,b1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,0,0,0,0,,,0,1,n,n,y,m,m,m,m,m,m,n,n,n,n,,,,,0,,,,,,,0,0,,0,0,0,0,0,0,391,,,,,,,,0,0,0,0,0,0,delete,
eat_jap_1.1Ado_d326_m185,eating less meat,Japan,1.1,Adoption over time,red meat as a share of meat consumption,market share,b1,-0.019385,-0.0083265,-0.0019324,2009.3,-226.7,0.40901,0.67515,1865.8,4.0873,0.60172,0.57683,0.023566,0.019128,0.6004,0.58409,0.023605,0.019369,0.60324,0.58705,0.023521,0.01914,52,52,0.79687,0.4174,0.37947,52,51,0,0,0,0,0.97508,1,1,m,y,y,y,y,y,y,y,y,m,y,m,y,,,,*needs sign reversal * negative slope = LED innovation,0,prefer-relative,transformed-marketshare,1,1,0,1,0,0,,1,1,0,1,0,0,392,,,,,,,,1,1,0,1,0,0,,
eat_jap_2.4Eas_d210_m103,eating less meat,Japan,2.4,Ease of Use,Vegetable consumption per capita,Kg/year,b1,-0.0023219,-0.0023208,-0.26281,-1275.4,-1892.6,2.302e+05,198.79,1762.5,640.27,0.38839,0.35016,5.0061,4.0772,0.38839,0.36343,5.0061,4.0772,0.37969,0.35437,5.0416,4.1133,52,52,0.00055877,0.0004345,0.00012427,52,50,12,0,1,0,0.97896,0,0,m,y,y,y,y,y,y,m,y,m,y,m,y,1,,,*needs sign reversal * negative slope = LED innovation,0,,,,1,,,,,,1,1,0,0,0,1,393,,,,,,,,1,1,0,0,0,1,,
eat_jap_2.5Var_d037_m038,eating less meat,Japan,2.5,Variety (Choice Availability),% poultry+pig in total meat consumption,% kg/yr,b1,0.0025333,0.0011112,0.0019324,3946.2,1734.7,108.33,1555.3,1.5741e+05,-3.0873,0.60368,0.57891,0.023508,0.019094,-423.95,-441.3,0.76976,0.76886,0.60324,0.58705,0.023521,0.01914,52,52,0.0076551,0.0062224,0.0014327,52,0,51,0,0,0,0.98136,1,1,m,y,y,y,y,y,y,m,y,m,y,m,y,1,,,*needs sign reversal * negative slope = LED innovation,0,,,,1,,,0,0,,1,1,0,0,0,0,368,,,,,,,,1,1,0,0,0,0,delete,
eat_jap_2.5Var_d223_m137,eating less meat,Japan,2.5,Variety (Choice Availability),per capita beef consumption,Kg/yr,b1,0.1564,0.014528,0.12886,1978.4,28.097,9.6035,9.7134,2012.6,-249.42,0.85775,0.84886,0.92836,0.74248,0.53895,0.52013,1.6714,1.3799,0.61731,0.60169,1.5227,1.2704,52,52,1.1789,0.2981,0.88084,52,21,51,1,0,0,0.98385,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,1,,,*needs sign reversal * negative slope = LED innovation,0,,,1,1,,,0,0,,1,1,0,0,0,0,370,,,,,,,,1,1,0,0,0,0,delete,
eat_jap_2.5Var_d224_m137,eating less meat,Japan,2.5,Variety (Choice Availability),per capita other meat consumption,kg/yr,b1,-0.093814,-0.071676,-0.031119,1967.6,-46.842,4.2039,0.71857,1984,62.628,0.98498,0.98404,0.064265,0.051651,0.98123,0.98047,0.071823,0.053247,0.79349,0.78506,0.23826,0.19858,52,52,0.41726,0.021408,0.39585,52,48,8,0,1,0,0.94541,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,1,,,*needs sign reversal * negative slope = LED innovation,0,,,1,1,,,0,0,,1,1,0,0,0,0,371,,,,,,,,1,1,0,0,0,0,delete,
eat_jap_2.5Var_d225_m137,eating less meat,Japan,2.5,Variety (Choice Availability),per capita pig consumption,Kg/yr,b1,0.058756,0.015572,0.26498,1979.2,74.792,23.522,7.514,1947.4,-512.48,0.97011,0.96824,0.70471,0.55941,0.91251,0.90894,1.2056,0.93568,0.95204,0.95009,0.89258,0.70753,52,52,0.94251,0.29695,0.64556,52,2,51,0,0,0,0.9811,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,1,,,*needs sign reversal * negative slope = LED innovation,0,,,1,1,,,0,0,,1,1,0,0,0,0,372,,,,,,,,1,1,0,0,0,0,delete,
eat_jap_2.5Var_d226_m137,eating less meat,Japan,2.5,Variety (Choice Availability),per capita poultry consumption,kg/yr,b1,0.05818,0.020182,0.29304,1986.6,75.532,22.997,11.315,1987.2,-570.79,0.93134,0.92705,1.191,0.88831,0.90054,0.89648,1.4334,1.1896,0.93627,0.93367,1.1474,0.91426,52,52,1.1075,0.20234,0.90519,52,0,51,0,0,0,0.96855,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,1,,,*needs sign reversal * negative slope = LED innovation,0,,,1,1,,,0,0,,1,1,0,0,0,0,373,,,,,,,,1,1,0,0,0,0,delete,
eat_jap_2.5Var_d227_m137,eating less meat,Japan,2.5,Variety (Choice Availability),per capita sheep & goat consumption,Kg/yr,b1,-0.071999,-0.049943,-0.022683,1972.5,-61.035,2.3373,0.56682,1987.4,45.755,0.92941,0.92499,0.09866,0.067898,0.92156,0.91836,0.104,0.068642,0.84052,0.83401,0.14829,0.1243,52,52,0.59011,0.051342,0.53877,52,49,0,0,0,0,0.9572,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,1,,,*needs sign reversal * negative slope = LED innovation,0,,,1,1,,,0,0,,1,1,0,0,0,0,374,,,,,,,,1,1,0,0,0,0,delete,
eat_jap_3.5Mar_d076_m128,eating less meat,Japan,3.5,Market Formation,CumulativeStartups (meat substitutes),cum. # companies,b1,0.84614,0.24838,0.052042,2019.7,5.1935,4.2115,6.337,2025,-103.74,0.98686,0.9859,0.12913,0.052914,0.9192,0.91535,0.32023,0.16798,0.35994,0.32946,0.90129,0.68068,45,7,0.94979,0.23745,0.71234,7,2,6,1,0,0,0.84848,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,original,1,1,0,0,0,1,,1,1,0,0,0,1,394,,,,,,,,1,1,0,0,0,1,,
eat_jap_3.5Mar_d128_m008,eating less meat,Japan,3.5,Market Formation,NewStartups (meat substitutes),# companies,b1,57.934,0.11945,0.0094862,2017.2,0.075853,0.57143,5.5798,2043.6,-18.902,0.52962,0.4952,0.19518,0.076192,0.27421,0.23965,0.24245,0.13409,0.18741,0.14871,0.25653,0.16796,45,4,1.75,1.75,0,5,4,4,0,0,1,0.5,1,1,m,n,m,m,y,m,m,m,m,n,n,n,n,,,,,0,hide,original,0,1,0,0,0,0,,0,0,0,0,0,0,395,,check,,,,,,0,1,0,0,0,0,delete,
eat_jap_3.5Mar_d173_m011,eating less meat,Japan,3.5,Market Formation,PrivateEquityDeals (meat substitutes),# deals,b1,46.749,0.0015149,0.0054018,2021.2,0.094,0.66667,1555,1.5747e+05,-10.77,0.65116,0.62564,0.12172,0.02963,-0.046512,-0.096346,0.21082,0.044444,0.11589,0.073788,0.19377,0.099538,45,2,1.5,1.5,0,2,1,1,0,0,0,0.5,1,1,m,n,m,y,y,y,m,m,m,n,n,n,n,,,,,0,hide,original,0,1,0,0,0,0,,0,0,0,0,0,0,396,,check,,,,,,0,1,0,0,0,0,delete,
eat_jap_3.5Mar_d177_m027,eating less meat,Japan,3.5,Market Formation,PrivateEquityInvestment (meat substitutes),$ million,b1,18.784,0.0015908,0.0061954,2022,0.23394,0.91114,1554.9,1.5747e+05,-12.353,0.51149,0.47575,0.19209,0.040496,-0.033396,-0.082605,0.27938,0.050223,0.085714,0.042176,0.26279,0.11319,45,2,2,0.48045,1.5195,2,0,1,0,0,1,0.22712,0,1,m,n,m,m,y,m,m,y,m,n,n,n,n,,,,,0,hide,original,0,1,0,0,0,0,,0,0,0,0,0,0,397,,check,,,,,,0,1,0,0,0,0,delete,
eat_jap_3.5Mar_d202_m027,eating less meat,Japan,3.5,Market Formation,TotalFundraisingAmount (meat substitutes),$ million,b1,18.784,0.0015908,0.0061954,2022,0.23394,0.91114,1554.9,1.5747e+05,-12.353,0.51149,0.47575,0.19209,0.040496,-0.033396,-0.082605,0.27938,0.050223,0.085714,0.042176,0.26279,0.11319,45,2,2,0.48045,1.5195,2,0,1,0,0,1,0.22712,0,1,m,n,m,m,y,m,m,y,m,n,n,n,n,,,,,0,hide,original,0,1,0,0,0,0,,0,0,0,0,0,0,398,,check,,,,,,0,1,0,0,0,0,delete,
eat_jap_3.5Mar_d206_m011,eating less meat,Japan,3.5,Market Formation,TotalFundraisingDeals (meat substitutes),# deals,b1,78.543,0.4362,0.0083004,2021.5,0.05595,1,0.032339,2015.7,-16.551,1,1,1.0435e-19,1.5556e-20,0.81452,0.80568,0.10743,0.040911,0.18676,0.14803,0.22495,0.13977,45,3,1,1,0,3,2,2,0,0,0,0.66667,1,1,y,n,m,y,y,y,m,m,m,n,n,n,n,,,,,0,hide,original,0,1,0,0,0,0,,0,0,0,0,0,0,399,,check,,,,,,0,1,0,0,0,0,delete,
eat_jap_3.5Mar_d272_m156,eating less meat,Japan,3.5,Market Formation,cumulative CumulativeStartups (meat substitutes),cumulative cum. # companies,b1,0.69105,0.36501,0.17457,2022.1,6.3591,25.245,1.1404,2016,-348.05,0.99851,0.99841,0.16304,0.069335,0.98223,0.98138,0.56387,0.27516,0.2873,0.25336,3.5709,2.3991,45,7,0.79225,0.039612,0.75264,7,0,6,0,0,1,0.74082,0,1,y,y,y,y,y,y,y,y,m,y,m,y,m,,,,not needed as transformed-cumulative twice (error),1,delete,transformed-cumx2error,0,0,0,0,0,0,,1,1,0,0,0,0,400,check,check,,,,,,1,1,0,0,0,0,delete,
eat_jap_3.5Mar_d273_m157,eating less meat,Japan,3.5,Market Formation,Partial up to max CumulativeStartups (meat substitutes),Partial up to max cum. # companies,b1,0.74942,0.0043855,0.035488,2020.1,5.8638,4.7733,1554.3,1.5753e+05,-70.732,0.97694,0.97517,0.12821,0.050588,-0.10926,-0.16472,0.88921,0.27907,0.27208,0.23569,0.72033,0.48978,43,5,0.83799,0.2095,0.62849,5,0,4,0,0,0,0.70588,0,1,y,n,y,y,y,y,y,y,m,n,n,y,y,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,1,1,0,0,0,0,401,check,check,,,,,,1,1,0,0,0,0,delete,
eat_jap_3.5Mar_d274_m158,eating less meat,Japan,3.5,Market Formation,cumulative NewStartups (meat substitutes),cumulative # companies,b1,0.84614,0.24838,0.052042,2019.7,5.1935,4.2115,6.337,2025,-103.74,0.98686,0.9859,0.12913,0.052914,0.9192,0.91535,0.32023,0.16798,0.35994,0.32946,0.90129,0.68068,45,7,0.94979,0.23745,0.71234,7,2,6,1,0,0,0.84848,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as cumulative in original data,1,delete,transformed-cumulative,0,0,0,0,0,0,,1,1,0,0,0,0,402,check,check,,,,,,1,1,0,0,0,0,delete,
eat_jap_3.5Mar_d275_m159,eating less meat,Japan,3.5,Market Formation,Partial up to max NewStartups (meat substitutes),Partial up to max # companies,b1,23.433,0.0013683,0.0038462,2018.1,0.18753,6.6355,1554.9,1.5746e+05,-7.6628,1,1,5.8334e-09,9.361e-10,-0.026316,-0.083333,0.16013,0.025641,0.075,0.023611,0.15202,0.062459,39,1,0.15071,0.15071,0,1,0,0,0,0,,,1,1,y,n,m,m,m,m,m,m,m,n,n,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,0,1,0,0,0,0,403,,check,,,,,,0,1,0,0,0,0,delete,
eat_jap_3.5Mar_d276_m160,eating less meat,Japan,3.5,Market Formation,cumulative PrivateEquityDeals (meat substitutes),cumulative # deals,b1,710.48,0.52947,0.013966,2022,0.0061852,2,3.8063,2024.9,-27.848,1,1,0,0,0.89514,0.89015,0.14027,0.050929,0.17531,0.13604,0.39339,0.23389,45,3,1,0.5,0.5,3,1,2,1,0,0,0.66667,0,1,y,n,m,y,y,y,m,y,m,n,n,n,n,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,0,0,0,0,0,0,404,check,check,,,,,,1,1,0,0,0,0,delete,
eat_jap_3.5Mar_d277_m161,eating less meat,Japan,3.5,Market Formation,Partial up to max PrivateEquityDeals (meat substitutes),Partial up to max # deals,b1,17.939,0.0013033,0.0031712,2022,0.24497,1.6211,1555,1.5746e+05,-6.3224,1,1,6.4463e-09,1.014e-09,-0.02381,-0.075,0.1525,0.023256,0.068182,0.021591,0.14549,0.057132,43,1,0.61687,0.61687,0,1,0,0,0,0,,,1,1,y,n,m,m,m,m,m,m,m,n,n,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,0,0,0,0,0,0,405,,,,,,,,0,0,0,0,0,0,delete,
eat_jap_3.5Mar_d278_m162,eating less meat,Japan,3.5,Market Formation,cumulative PrivateEquityInvestment (meat substitutes),cumulative $ million,b1,,0.61933,0.013957,,,,3.7838,2024.6,-27.833,,,,,0.87985,0.87412,0.16226,0.052226,0.14995,0.10947,0.4316,0.2327,45,3,,,,3,1,2,1,0,1,0.58586,0,1,n,n,m,y,y,y,m,m,m,n,n,n,n,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,0,0,0,0,0,0,406,check,check,,,,,,1,1,0,0,0,0,delete,
eat_jap_3.5Mar_d279_m163,eating less meat,Japan,3.5,Market Formation,Partial up to max PrivateEquityInvestment (meat substitutes),Partial up to max $ million,b1,,0.0016486,0.0067869,,,,1554.9,1.5747e+05,-13.533,,,,,-0.034181,-0.084628,0.28254,0.051365,0.096227,0.05214,0.26412,0.1172,44,2,,,,2,0,1,0,0,1,0.22712,0,1,n,n,m,m,y,m,m,m,m,n,n,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,0,0,0,0,0,0,407,,,,,,,,0,0,0,0,0,0,delete,
eat_jap_3.5Mar_d280_m162,eating less meat,Japan,3.5,Market Formation,cumulative TotalFundraisingAmount (meat substitutes),cumulative $ million,b1,,0.61933,0.013957,,,,3.7838,2024.6,-27.833,,,,,0.87985,0.87412,0.16226,0.052226,0.14995,0.10947,0.4316,0.2327,45,3,,,,3,1,2,1,0,1,0.58586,0,1,n,n,m,y,y,y,m,m,m,n,n,n,n,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,0,0,0,0,0,0,408,check,check,,,,,,1,1,0,0,0,0,delete,
eat_jap_3.5Mar_d281_m163,eating less meat,Japan,3.5,Market Formation,Partial up to max TotalFundraisingAmount (meat substitutes),Partial up to max $ million,b1,,0.0016486,0.0067869,,,,1554.9,1.5747e+05,-13.533,,,,,-0.034181,-0.084628,0.28254,0.051365,0.096227,0.05214,0.26412,0.1172,44,2,,,,2,0,1,0,0,1,0.22712,0,1,n,n,m,m,y,m,m,m,m,n,n,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,0,0,0,0,0,0,409,,,,,,,,0,0,0,0,0,0,delete,
eat_jap_3.5Mar_d282_m160,eating less meat,Japan,3.5,Market Formation,cumulative TotalFundraisingDeals (meat substitutes),cumulative # deals,b1,1.6011,0.65989,0.016864,2022.7,2.7447,3.3279,3.4683,2024.1,-33.629,0.9939,0.99345,0.042318,0.012047,0.96636,0.96476,0.099337,0.035146,0.16353,0.1237,0.49534,0.28142,45,3,0.90146,0.30049,0.60097,3,0,2,0,0,0,0.57143,0,1,y,n,m,y,y,y,m,y,m,n,n,n,n,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,1,1,0,0,0,0,410,,,,,,,,1,1,0,0,0,0,delete,
eat_jap_3.5Mar_d283_m161,eating less meat,Japan,3.5,Market Formation,Partial up to max TotalFundraisingDeals (meat substitutes),Partial up to max # deals,b1,17.939,0.0013033,0.0031712,2022,0.24497,1.6211,1555,1.5746e+05,-6.3224,1,1,6.4463e-09,1.014e-09,-0.02381,-0.075,0.1525,0.023256,0.068182,0.021591,0.14549,0.057132,43,1,0.61687,0.61687,0,1,0,0,0,0,,,1,1,y,n,m,m,m,m,m,m,m,n,n,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,0,0,0,0,0,0,411,,,,,,,,0,0,0,0,0,0,delete,
eat_jap_4.1Sal_d213_m100,eating less meat,Japan,4.1,Knowledge Flows (social networks),annualised Google search frequency (index 100=monthly max.),Index 0-100,b1,0.023746,0.023723,1.0299,2306.2,185.06,45631,3.3103,1904.8,-2029.5,0.052157,-0.11511,26.924,23.457,0.052159,-0.053157,26.924,23.457,0.05085,-0.054611,26.942,23.51,21,20,0.0021915,0.00023385,0.0019576,21,5,2,1,0,1,0.77932,0,1,n,y,y,m,m,m,y,m,m,n,m,n,m,,,,noisy,0,hide,original,0,0,0,0,0,0,,0,0,0,0,0,0,412,,,,,,,,0,0,0,0,0,0,delete,
eat_jap_4.1Sal_d239_m153,eating less meat,Japan,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,b1,0.071084,0.071079,2.6011,2166.3,61.82,2.6176e+06,0.39951,1945.5,-5185.7,0.30133,0.12666,20.302,18.154,0.30133,0.19384,20.302,18.155,0.2437,0.12735,21.123,18.949,16,16,3.8202e-05,5.5906e-06,3.2612e-05,16,0,15,0,0,1,0.81517,0,1,m,y,y,y,y,y,y,m,m,m,m,n,m,,,,noisy,0,prefer,transformed-partial,0,0,0,0,0,1,,0,0,0,0,0,1,413,,,,,,,,0,0,0,0,0,1,,
eat_jap_4.5Inf_d120_m103,eating less meat,Japan,4.5,Physical Infrastructure Dependence,Meat supply/person,Kg/year,b1,0.071994,0.015428,0.63313,1977.5,61.039,52.865,7.0068,1885.8,-1224.4,0.97336,0.9717,1.5998,1.1375,0.89383,0.8895,3.1938,2.6038,0.93978,0.93732,2.4054,2.0108,52,52,1.0814,0.3266,0.75484,52,0,51,0,0,0,0.97826,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,1,,,,0,,,1,1,,,,,,1,1,0,0,0,1,414,,,,,,,,1,1,0,0,0,1,,
eat_net_1.1Ado_d038_m038,eating less meat,The Netherlands,1.1,Adoption over time,% red in total meat consumption,% kg/yr,b1,-0.0032242,0.00089184,-0.0008646,-505.94,-1363,956.4,1555.2,1.5743e+05,2.0262,0.094253,0.038799,0.043385,0.038245,-43.434,-45.212,0.30387,0.30043,0.084174,0.047541,0.043625,0.038369,53,53,0.00042485,0.00024266,0.00018219,53,52,23,0,1,0,0.96897,1,1,n,y,y,y,y,y,y,m,m,n,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eat_net_1.1Ado_d228_m137,eating less meat,The Netherlands,1.1,Adoption over time,per capita total meat consumption,kg/yr,b1,0.19315,0.00022111,0.018392,1965,22.752,77.674,63.582,1248.9,38.293,0.20485,0.15617,9.8138,7.3538,0.00058928,-0.039387,11.002,9.1122,0.00065348,-0.03932,11.002,9.1087,53,53,1.3062,0.66472,0.64148,53,29,3,1,0,0,0.98325,0,0,n,y,y,y,y,y,y,y,m,n,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eat_net_2.4Eas_d210_m137,eating less meat,The Netherlands,2.4,Ease of Use,Vegetable consumption per capita,kg/yr,b1,0.022179,0.022178,1.9039,2513.9,198.13,9.1889e+06,2.6035,1834.1,-3699.5,0.70342,0.68527,20.407,15.84,0.70342,0.69156,20.407,15.84,0.60403,0.58819,23.58,19.108,53,53,2.4948e-05,6.9385e-06,1.801e-05,53,4,42,0,1,0,0.95094,0,0,y,y,y,y,y,y,y,m,y,m,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eat_net_2.5Var_d037_m038,eating less meat,The Netherlands,2.5,Variety (Choice Availability),% poultry+pig in total meat consumption,% kg/yr,b1,0.16667,0.0011815,0.0008646,1961,26.366,0.71724,0.086275,224.7,-1.0262,0.46044,0.42741,0.033485,0.027912,0.080467,0.043685,0.043714,0.038408,0.084174,0.047541,0.043625,0.038369,53,53,1.0706,0.82771,0.24294,53,23,52,1,0,0,0.9833,1,1,m,y,y,y,y,y,y,y,m,m,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eat_net_2.5Var_d223_m137,eating less meat,The Netherlands,2.5,Variety (Choice Availability),per capita beef consumption,kg/yr,b1,-0.021114,-0.0061556,-0.11524,2037.4,-208.13,26.509,30.265,1916.1,248.61,0.58515,0.55975,1.4872,1.2241,0.57892,0.56207,1.4984,1.207,0.58286,0.56617,1.4913,1.2127,53,53,0.86986,0.55857,0.31129,53,46,11,1,1,0,0.97571,0,1,m,y,y,y,y,y,y,y,y,m,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eat_net_2.5Var_d224_m137,eating less meat,The Netherlands,2.5,Variety (Choice Availability),per capita other meat consumption,kg/yr,b1,0.19315,0.00022111,0.018392,1965,22.752,77.674,63.582,1248.9,38.293,0.20485,0.15617,9.8138,7.3538,0.00058928,-0.039387,11.002,9.1122,0.00065348,-0.03932,11.002,9.1087,53,53,1.3062,0.66472,0.64148,53,29,3,1,0,0,0.98325,0,0,n,y,y,y,y,y,y,y,m,n,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eat_net_2.5Var_d225_m137,eating less meat,The Netherlands,2.5,Variety (Choice Availability),per capita pig consumption,kg/yr,b1,-0.15727,-0.0024424,-0.10797,2024.1,-27.943,41.471,65.21,1781.5,254.16,0.32382,0.28242,6.2454,4.8296,0.041328,0.0029813,7.4364,5.9464,0.047294,0.0091861,7.4132,5.894,53,53,1.39,0.64316,0.7468,53,29,3,1,0,0,0.98389,0,1,m,y,y,y,y,y,y,y,m,m,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eat_net_2.5Var_d226_m137,eating less meat,The Netherlands,2.5,Variety (Choice Availability),per capita poultry consumption,kg/yr,b1,0.15126,0.010683,0.17984,1976.6,29.053,17.062,6.4983,1923.9,-344.77,0.42965,0.39473,4.1443,3.306,0.21256,0.18106,4.8695,4.0272,0.25133,0.22138,4.7481,3.8633,53,53,1.5741,0.30464,1.2695,53,14,3,1,0,1,0.95818,0,1,m,y,y,y,y,y,y,y,m,m,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eat_net_2.5Var_d227_m137,eating less meat,The Netherlands,2.5,Variety (Choice Availability),per capita sheep & goat consumption,kg/yr,b1,0.19416,0.015913,0.015677,1981.4,22.633,1.0535,0.79875,1996.2,-30.475,0.75905,0.7443,0.16711,0.13994,0.41283,0.38935,0.26086,0.21395,0.49622,0.47607,0.24163,0.19956,53,53,1.394,0.21678,1.1772,53,21,49,1,0,0,0.97386,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eat_uki_1.1Ado_d038_m038,eating less meat,UK,1.1,Adoption over time,% red in total meat consumption,% kg/yr,b1,-0.01104,0.00059214,-0.0039166,1087.1,-398.04,8118.8,1555.2,1.5742e+05,8.1787,0.9008,0.8946,0.019734,0.015046,-33.582,-34.993,0.36846,0.3631,0.88012,0.87523,0.021694,0.016436,52,52,6.0036e-05,3.3468e-05,2.6568e-05,52,46,2,0,0,0,0.97774,1,1,y,y,y,y,y,y,y,m,y,m,y,m,y,,,,*needs sign reversal * negative slope = LED innovation,0,,,,1,,,0,0,,1,1,0,0,0,0,416,,,,,,,,1,1,0,0,0,0,delete,
eat_uki_1.1Ado_d228_m137,eating less meat,UK,1.1,Adoption over time,per capita total meat consumption,kg/yr,b1,0.0041352,0.0041322,0.31308,3742.4,1062.7,1.0436e+05,18.134,1648.7,-548.59,0.74769,0.73192,2.7369,2.1484,0.7477,0.7374,2.7369,2.1484,0.74368,0.73321,2.7586,2.1832,52,52,0.00082202,0.00064476,0.00017726,52,15,45,1,1,0,0.9798,0,1,y,y,y,y,y,y,y,m,y,m,y,m,y,,,,*needs sign reversal * negative slope = LED innovation,0,,,,1,,,0,0,,1,1,0,0,0,0,422,,,,,,,,1,1,0,0,0,0,delete,
eat_uki_1.1Ado_d258_m166,eating less meat,UK,1.1,Adoption over time,Partial up to max % red in total meat consumption,Partial up to max % kg/yr,b1,0.0017233,0.0010283,0.00073866,3728.6,2550,10.005,1554.9,1.574e+05,-0.99425,0.0060129,-1.485,0.016443,0.014023,-787.21,-1312.7,0.46304,0.46274,0.0058503,-0.65692,0.016445,0.014013,6,6,0.048718,0.043672,0.0050461,6,0,2,0,1,0,0.81872,1,1,n,y,y,y,y,y,y,m,m,n,m,n,m,,,,,0,,,,,,,0,0,,1,1,0,0,0,0,425,,,,,,,,1,1,0,0,0,0,delete,
