Code,Innovation Name,Spatial Scale,Indicator Number,Indicator Name,Description,Metric,Category,slope_log,slope_exp,slope_lin,log_t0,log_Dt,log_K,exp_a,exp_c,lin_intercept,log_r2,log_r2adj,log_rmse,log_mae,exp_r2,exp_r2adj,exp_rmse,exp_mae,lin_r2,lin_r2adj,lin_rmse,lin_mae,n_data_points,n_non_zero_data_points,max_over_K,min_over_K,range_over_k,length_trimmed_series_years,n_data_points_beyond_max,n_data_points_beyond_min,suspected_reversal_up2down,suspected_reversal_down2up,at_least_one_big_jump,autocorr_l1,all_values_less_than_or_equal_to_1,all_values_less_than_or_equal_to_100,C1_R2,C2_threshold_non_zero_value_years,C3_pct_non_zero,C4_less_than_250_jump_in_second_half,C4_less_than_80_fall_in_second_half,C4_combined_less_than_80_fall_and_250_jump_in_second_half,C5_volatility_autocorrelation_lag1_threshold_0.7,C6_{K_COVERAGE_THRESHOLD}_of_k_covered_by_data,C7_lin_r2,use_log,use_lin,Innovation Name_clean,Spatial Scale_clean,Indicator Number_clean,Indicator Name_clean,Description_clean,Metric_clean, GN scoring ,GN comments,CW scoring
eat_ger_1.1Ado_d226_m137,eating less meat,Germany,1.1,Adoption over time,per capita poultry consumption,kg/yr,b1,0.029423,0.017508,0.22725,2012.5,149.35,33.806,8.2314,1971.5,-440.53,0.96295,0.96064,0.67096,0.53752,0.95683,0.95506,0.72434,0.54523,0.95726,0.95551,0.72073,0.60202,52,52,0.53866,0.22287,0.31579,52,3,51,0,0,0,0.97924,0,1,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,germany,11,adoptionovertime,percapitapoultryconsumption,kgyr,1,,
eat_ger_1.1Ado_d227_m137,eating less meat,Germany,1.1,Adoption over time,per capita sheep & goat consumption,Kg/yr,b1,0.34938,0.003806,0.0036171,1971.6,12.578,0.90247,0.41448,1808.1,-6.3711,0.71443,0.69658,0.080964,0.065322,0.11439,0.07824,0.14258,0.11498,0.12839,0.092813,0.14145,0.11522,52,52,1.1934,0.44905,0.7443,52,25,50,1,0,0,0.98727,0,1,y,y,y,y,y,y,y,y,m,y,m,eatinglessmeat,germany,11,adoptionovertime,percapitasheepgoatconsumption,kgyr,1,,
eat_ger_1.1Ado_d228_m137,eating less meat,Germany,1.1,Adoption over time,per capita total meat consumption,kg/yr,b1,-0.097442,-0.0018464,-0.16673,2040.2,-45.098,90.439,152.53,1696.1,420.48,0.30356,0.26003,4.8462,3.9859,0.18051,0.14707,5.2569,4.273,0.18567,0.15243,5.2404,4.2576,52,52,1.1023,0.84687,0.25541,52,34,0,1,0,0,0.98478,0,1,m,y,y,y,y,y,y,y,m,m,m,eatinglessmeat,germany,11,adoptionovertime,percapitatotalmeatconsumption,kgyr,2,,
eat_ger_1.1Ado_d326_m185,eating less meat,Germany,1.1,Adoption over time,red meat as a share of meat consumption,market share,b1,-0.010721,0.00075227,-0.0023733,1032,-409.88,7031.2,1555.1,1.5743e+05,4.9684,0.82404,0.81304,0.016871,0.013012,-33.426,-34.831,0.23598,0.23252,0.78436,0.77556,0.018676,0.014878,52,52,4.5942e-05,2.4956e-05,2.0987e-05,52,51,16,0,1,0,0.9741,1,1,y,y,y,y,y,y,y,m,y,m,y,eatinglessmeat,germany,11,adoptionovertime,redmeatasashareofmeatconsumption,marketshare,,,
eat_ger_2.4Eas_d210_m103,eating less meat,Germany,2.4,Ease of Use,Vegetable consumption per capita,Kg/year,b1,0.020219,0.020219,1.7021,2568.8,217.34,9.4933e+06,5.1849,1855.6,-3304.4,0.84701,0.83745,11.328,7.7712,0.84701,0.84076,11.328,7.7712,0.778,0.76894,13.646,9.8744,52,52,2.1171e-05,6.2603e-06,1.491e-05,52,0,50,0,0,0,0.94921,0,0,y,y,y,y,y,y,y,m,y,m,y,eatinglessmeat,germany,24,easeofuse,vegetableconsumptionpercapita,kgyear,1,,
eat_ger_3.5Mar_d272_m156,eating less meat,Germany,3.5,Market Formation,cumulative CumulativeStartups (meat substitutes),cumulative cum. # companies,b1,0.38591,0.23268,1.3855,2021.9,11.387,162.85,1.2797,2004.4,-2761.5,0.99977,0.99975,0.41623,0.23564,0.9896,0.9891,2.773,1.743,0.43809,0.41133,20.379,15.462,45,16,0.69387,0.0061404,0.68773,16,0,15,0,0,0,0.82418,0,0,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,germany,35,marketformation,cumulativecumulativestartupsmeatsubstitutes,cumulativecum#companies,,,
eat_ger_3.5Mar_d274_m158,eating less meat,Germany,3.5,Market Formation,cumulative NewStartups (meat substitutes),cumulative # companies,b1,0.57914,0.026564,0.2693,2017.7,7.5879,16.043,1549.6,1.58e+05,-536.63,0.99048,0.98978,0.47125,0.23491,-0.27044,-0.33094,5.4426,2.5111,0.52462,0.50198,3.3293,2.7545,45,16,0.935,0.062334,0.87267,16,2,15,1,0,0,0.90098,0,1,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,germany,35,marketformation,cumulativenewstartupsmeatsubstitutes,cumulative#companies,,,
eat_ger_3.5Mar_d276_m160,eating less meat,Germany,3.5,Market Formation,cumulative PrivateEquityDeals (meat substitutes),cumulative # deals,b1,0.65162,0.39228,0.11476,2022.9,6.7439,20.487,6.5719,2022,-228.79,0.99234,0.99178,0.24472,0.10667,0.98516,0.98445,0.34069,0.15121,0.28403,0.24993,2.3662,1.5685,45,9,0.68335,0.048811,0.63454,9,0,8,0,0,1,0.69975,0,1,y,y,y,y,y,y,m,y,m,m,m,eatinglessmeat,germany,35,marketformation,cumulativeprivateequitydealsmeatsubstitutes,cumulative#deals,,,
eat_ger_3.5Mar_d278_m162,eating less meat,Germany,3.5,Market Formation,cumulative PrivateEquityInvestment (meat substitutes),cumulative $ million,b1,0.93164,0.93162,0.153,2037,4.7169,6.2268e+06,2.0377,2021,-305.09,0.99294,0.99242,0.43619,0.14202,0.99294,0.9926,0.43619,0.14202,0.1465,0.10586,4.796,2.409,45,4,5.317e-06,5.131e-07,4.8039e-06,4,0,3,0,0,1,0.36647,0,1,y,n,m,y,y,y,m,m,m,n,n,eatinglessmeat,germany,35,marketformation,cumulativeprivateequityinvestmentmeatsubstitutes,cumulativemillion,,,
eat_ger_3.5Mar_d076_m128,eating less meat,Germany,3.5,Market Formation,CumulativeStartups (meat substitutes),cum. # companies,b1,0.57914,0.026564,0.2693,2017.7,7.5879,16.043,1549.6,1.58e+05,-536.63,0.99048,0.98978,0.47125,0.23491,-0.27044,-0.33094,5.4426,2.5111,0.52462,0.50198,3.3293,2.7545,45,16,0.935,0.062334,0.87267,16,2,15,1,0,0,0.90098,0,1,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,germany,35,marketformation,cumulativestartupsmeatsubstitutes,cum#companies,,,
eat_ger_3.5Mar_d280_m162,eating less meat,Germany,3.5,Market Formation,cumulative TotalFundraisingAmount (meat substitutes),cumulative $ million,b1,0.31927,0.27735,0.51348,2026.9,13.764,174.41,1.2806,2010.7,-1023.6,0.93551,0.93079,2.8407,1.3848,0.93475,0.93164,2.8575,1.4434,0.35541,0.32471,8.9808,6.6146,45,7,0.31009,0.11658,0.19351,7,0,6,0,0,0,0.70266,0,1,y,y,y,y,y,y,y,m,y,m,y,eatinglessmeat,germany,35,marketformation,cumulativetotalfundraisingamountmeatsubstitutes,cumulativemillion,,,
eat_ger_3.5Mar_d282_m160,eating less meat,Germany,3.5,Market Formation,cumulative TotalFundraisingDeals (meat substitutes),cumulative # deals,b1,0.48492,0.048987,0.2643,2022.2,9.0622,35.327,-3.4407,6571.7,-526.85,0.99471,0.99432,0.41327,0.18173,-0.15914,-0.21434,6.1174,2.2667,0.36493,0.33469,4.528,3.238,45,10,0.70767,0.028307,0.67936,10,0,9,0,0,1,0.78622,0,1,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,germany,35,marketformation,cumulativetotalfundraisingdealsmeatsubstitutes,cumulative#deals,,,
eat_ger_3.5Mar_d128_m008,eating less meat,Germany,3.5,Market Formation,NewStartups (meat substitutes),# companies,b1,1.1631,0.0038848,0.030567,2014.3,3.7782,1.3507,1554.5,1.5752e+05,-60.861,0.35558,0.30842,0.69778,0.27636,-0.14706,-0.20168,0.93095,0.33333,0.20857,0.17088,0.77328,0.44658,45,9,3.7019,0.74038,2.9615,14,3,13,1,0,1,0.51282,0,1,m,y,y,m,m,m,m,y,m,m,m,eatinglessmeat,germany,35,marketformation,newstartupsmeatsubstitutes,#companies,,,
eat_ger_3.5Mar_d273_m157,eating less meat,Germany,3.5,Market Formation,Partial up to max CumulativeStartups (meat substitutes),Partial up to max cum. # companies,b1,0.55067,0.024613,0.24848,2017.8,7.9801,16.596,1550,1.5796e+05,-495.12,0.98951,0.98873,0.46048,0.22362,-0.24533,-0.30607,5.0181,2.2273,0.49237,0.46761,3.2039,2.5647,44,15,0.90385,0.060256,0.84359,15,1,14,0,0,0,0.88087,0,1,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,germany,35,marketformation,partialuptomaxcumulativestartupsmeatsubstitutes,partialuptomaxcum#companies,,,
eat_ger_3.5Mar_d275_m159,eating less meat,Germany,3.5,Market Formation,Partial up to max NewStartups (meat substitutes),Partial up to max # companies,b1,0.65507,0.0049823,0.041812,2017,6.7083,3.5129,1554.2,1.5754e+05,-83.282,0.7052,0.6813,0.48873,0.18921,-0.14391,-0.20411,0.96272,0.34146,0.30208,0.26534,0.75198,0.45075,41,8,1.4233,0.28466,1.1387,12,1,11,0,0,1,0.52632,0,1,y,y,y,m,y,m,m,y,y,m,m,eatinglessmeat,germany,35,marketformation,partialuptomaxnewstartupsmeatsubstitutes,partialuptomax#companies,,,
eat_ger_3.5Mar_d277_m161,eating less meat,Germany,3.5,Market Formation,Partial up to max PrivateEquityDeals (meat substitutes),Partial up to max # deals,b1,12.437,0.30939,0.036759,2020.1,0.35333,3,0.0012615,1998,-73.28,0.91584,0.90968,0.2582,0.066667,0.84493,0.83754,0.35048,0.15313,0.28772,0.25381,0.75113,0.51395,45,6,1.3333,0.33333,1,9,0,8,0,0,1,0.65,0,1,y,y,y,y,y,y,m,y,m,m,m,eatinglessmeat,germany,35,marketformation,partialuptomaxprivateequitydealsmeatsubstitutes,partialuptomax#deals,,,
eat_ger_3.5Mar_d279_m163,eating less meat,Germany,3.5,Market Formation,Partial up to max PrivateEquityInvestment (meat substitutes),Partial up to max $ million,b1,1.2812,1.2812,0.093166,2033.1,3.4299,2.6448e+06,5.8587,2023,-185.78,0.97063,0.96849,0.57082,0.15426,0.97063,0.96924,0.57082,0.15425,0.13194,0.090605,3.1035,1.4423,45,4,8.297e-06,1.208e-06,7.089e-06,4,0,3,0,0,1,0.23191,0,1,y,n,m,m,y,m,m,m,m,n,n,eatinglessmeat,germany,35,marketformation,partialuptomaxprivateequityinvestmentmeatsubstitutes,partialuptomaxmillion,,,
eat_ger_3.5Mar_d281_m163,eating less meat,Germany,3.5,Market Formation,Partial up to max TotalFundraisingAmount (meat substitutes),Partial up to max $ million,b1,1.1308,1.1297,0.13778,2032.3,3.8862,2.5284e+05,6.445,2022.9,-274.63,0.51464,0.47912,3.0767,0.60504,0.51464,0.49152,3.0767,0.60506,0.16416,0.12436,4.0375,2.1522,45,5,8.679e-05,1.3069e-05,7.3721e-05,7,0,3,0,1,1,0.14376,0,1,m,n,y,m,y,m,m,m,m,n,n,eatinglessmeat,germany,35,marketformation,partialuptomaxtotalfundraisingamountmeatsubstitutes,partialuptomaxmillion,,,
eat_ger_3.5Mar_d283_m161,eating less meat,Germany,3.5,Market Formation,Partial up to max TotalFundraisingDeals (meat substitutes),Partial up to max # deals,b1,0.65162,0.28196,0.048022,2019.7,6.7439,5.2898,6.3164,2023.2,-95.696,0.72676,0.70574,0.59802,0.22855,0.70696,0.69231,0.6193,0.26932,0.27134,0.23491,0.97656,0.64325,43,6,1.1343,0.18904,0.94522,8,1,7,1,0,1,0.60317,0,1,y,y,y,m,m,m,m,y,m,m,m,eatinglessmeat,germany,35,marketformation,partialuptomaxtotalfundraisingdealsmeatsubstitutes,partialuptomax#deals,,,
eat_ger_3.5Mar_d173_m011,eating less meat,Germany,3.5,Market Formation,PrivateEquityDeals (meat substitutes),# deals,b1,12.437,0.30939,0.036759,2020.1,0.35333,3,0.0012615,1998,-73.28,0.91584,0.90968,0.2582,0.066667,0.84493,0.83754,0.35048,0.15313,0.28772,0.25381,0.75113,0.51395,45,6,1.3333,0.33333,1,9,0,8,0,0,1,0.65,0,1,y,y,y,y,y,y,m,y,m,m,m,eatinglessmeat,germany,35,marketformation,privateequitydealsmeatsubstitutes,#deals,,,
eat_ger_3.5Mar_d177_m027,eating less meat,Germany,3.5,Market Formation,PrivateEquityInvestment (meat substitutes),$ million,b1,1.2812,1.2812,0.093166,2033.1,3.4299,2.6448e+06,5.8587,2023,-185.78,0.97063,0.96849,0.57082,0.15426,0.97063,0.96924,0.57082,0.15425,0.13194,0.090605,3.1035,1.4423,45,4,8.297e-06,1.208e-06,7.089e-06,4,0,3,0,0,1,0.23191,0,1,y,n,m,m,y,m,m,m,m,n,n,eatinglessmeat,germany,35,marketformation,privateequityinvestmentmeatsubstitutes,million,,,
eat_ger_3.5Mar_d202_m027,eating less meat,Germany,3.5,Market Formation,TotalFundraisingAmount (meat substitutes),$ million,b1,1.1308,1.1297,0.13778,2032.3,3.8862,2.5284e+05,6.445,2022.9,-274.63,0.51464,0.47912,3.0767,0.60504,0.51464,0.49152,3.0767,0.60506,0.16416,0.12436,4.0375,2.1522,45,5,8.679e-05,1.3069e-05,7.3721e-05,7,0,3,0,1,1,0.14376,0,1,m,n,y,m,y,m,m,m,m,n,n,eatinglessmeat,germany,35,marketformation,totalfundraisingamountmeatsubstitutes,million,,,
eat_ger_3.5Mar_d206_m011,eating less meat,Germany,3.5,Market Formation,TotalFundraisingDeals (meat substitutes),# deals,b1,31.966,0.19841,0.062319,2020,0.13747,4.25,6.3512,2025.2,-124.21,0.83048,0.81808,0.55277,0.18889,0.75533,0.74367,0.66409,0.3088,0.36341,0.3331,1.0712,0.78911,45,8,1.4118,0.23529,1.1765,10,3,9,1,0,1,0.69474,0,1,y,y,y,m,y,m,m,y,y,m,m,eatinglessmeat,germany,35,marketformation,totalfundraisingdealsmeatsubstitutes,#deals,,,
eat_ger_4.1Kso_d213_m100,eating less meat,Germany,4.1,Knowledge Flows (social networks),annualised Google search frequency (index 100=monthly max.),Index 0-100,b1,0.30284,0.12179,5.3234,2016.4,14.511,103.74,0.14459,1969.5,-10681,0.96968,0.96432,5.7925,4.1014,0.91235,0.90261,9.8478,8.5209,0.93911,0.93235,8.2078,6.4576,21,20,0.96392,0.0108,0.95312,21,2,17,0,1,1,0.90743,0,1,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,germany,41,knowledgeflowssocialnetworks,annualisedgooglesearchfrequencyindex100monthlymax,index0100,,,
eat_ger_4.1Kso_d239_m153,eating less meat,Germany,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,b1,0.29319,0.13448,5.3541,2016.7,14.989,107.32,0.11671,1972.3,-10742,0.96602,0.95965,5.8975,4.1631,0.92747,0.91893,8.6169,7.5417,0.93113,0.92302,8.3968,6.6985,20,19,0.93176,0.01044,0.92132,20,1,16,0,1,1,0.88454,0,1,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,germany,41,knowledgeflowssocialnetworks,partialuptomaxannualisedgooglesearchfrequencyindex100monthlymax,partialuptomaxindex0100,,,
eat_ger_4.5Inf_d120_m103,eating less meat,Germany,4.5,Physical Infrastructure Dependence,Meat supply/person,Kg/year,b1,-0.097436,-0.0018463,-0.16671,2040.2,-45.101,90.439,149.59,1706.6,420.45,0.30366,0.26014,4.8447,3.9842,0.18057,0.14712,5.2555,4.2722,0.18573,0.15249,5.239,4.2568,52,52,1.1022,0.84687,0.2553,52,34,0,1,0,0,0.98478,0,1,m,y,y,y,y,y,y,y,m,m,m,eatinglessmeat,germany,45,physicalinfrastructuredependence,meatsupplyperson,kgyear,2,,
eat_glo_3.3Leg_d235_m020,eating less meat,Global,3.3,Risk & Uncertainty (Shared Expectations),scientific publications,# publications,b1,0.093659,0.061617,756.3,2018.9,46.92,70540,0.028311,1791.5,-1.4968e+06,0.98294,0.98193,1695.9,993.84,0.97162,0.97053,2187.1,1384.2,0.8552,0.84964,4940.1,4151.5,55,55,0.62077,0.0057556,0.61501,55,2,54,0,0,0,0.96493,0,0,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,global,33,riskuncertaintysharedexpectations,scientificpublications,#publications,1,mulitple series here,corrected
eat_glo_3.5Mar_d272_m156,eating less meat,Global,3.5,Market Formation,cumulative CumulativeStartups (meat substitutes),cumulative cum. # companies,b1,0.14373,0.14373,40.164,2111.1,30.574,7.286e+08,8.7166e-05,1904.1,-79947,0.99151,0.99089,59.823,48.266,0.99151,0.99111,59.823,48.265,0.64533,0.62844,386.7,295.91,45,43,3.7126e-06,1.3725e-09,3.7112e-06,43,0,42,0,0,0,0.86189,0,0,y,y,y,y,y,y,y,m,y,m,y,eatinglessmeat,global,35,marketformation,cumulativecumulativestartupsmeatsubstitutes,cumulativecum#companies,,,
eat_glo_3.5Mar_d274_m158,eating less meat,Global,3.5,Market Formation,cumulative NewStartups (meat substitutes),cumulative # companies,b1,0.32244,0.15475,5.4667,2019.6,13.629,433.41,0.0081602,1954.5,-10884,0.97802,0.97641,13.929,11.882,0.9637,0.96197,17.899,11.575,0.57108,0.55066,61.529,49.616,45,43,0.74757,0.0023073,0.74526,43,1,42,0,0,0,0.89685,0,0,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,global,35,marketformation,cumulativenewstartupsmeatsubstitutes,cumulative#companies,,,
eat_glo_3.5Mar_d276_m160,eating less meat,Global,3.5,Market Formation,cumulative PrivateEquityDeals (meat substitutes),cumulative # deals,b1,0.68812,0.27715,5.781,2020.8,6.3862,578.58,0.00078748,1975.3,-11524,0.99761,0.99743,6.1103,2.8342,0.96777,0.96623,22.439,11.544,0.36088,0.33044,99.916,72.266,45,15,0.87455,0.0017284,0.87282,15,0,14,0,0,1,0.81868,0,0,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,global,35,marketformation,cumulativeprivateequitydealsmeatsubstitutes,cumulative#deals,,,
eat_glo_3.5Mar_d278_m162,eating less meat,Global,3.5,Market Formation,cumulative PrivateEquityInvestment (meat substitutes),cumulative $ million,b1,1.1358,0.28006,78.951,2020.3,3.8689,6945.2,5.7325e-09,1924.1,-1.5739e+05,0.99758,0.9974,87.117,40.034,0.93515,0.93206,450.51,220.06,0.33592,0.3043,1441.7,1050.1,45,15,0.97779,0.00027448,0.97752,15,0,14,0,0,1,0.82743,0,0,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,global,35,marketformation,cumulativeprivateequityinvestmentmeatsubstitutes,cumulativemillion,,,
eat_glo_3.5Mar_d076_m128,eating less meat,Global,3.5,Market Formation,CumulativeStartups (meat substitutes),cum. # companies,b1,0.32244,0.15475,5.4667,2019.6,13.629,433.41,0.0081602,1954.5,-10884,0.97802,0.97641,13.929,11.882,0.9637,0.96197,17.899,11.575,0.57108,0.55066,61.529,49.616,45,43,0.74757,0.0023073,0.74526,43,1,42,0,0,0,0.89685,0,0,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,global,35,marketformation,cumulativestartupsmeatsubstitutes,cum#companies,1,,
eat_glo_3.5Mar_d280_m162,eating less meat,Global,3.5,Market Formation,cumulative TotalFundraisingAmount (meat substitutes),cumulative $ million,b1,0.3574,0.18357,198.69,2020.1,12.295,16737,6.7816e-06,1906.8,-3.9593e+05,0.98958,0.98882,368.55,206.13,0.96853,0.96703,640.47,363.59,0.51087,0.48757,2524.9,1996.5,45,31,0.7587,0.0013145,0.75738,31,0,30,0,0,1,0.87703,0,0,y,y,y,m,y,m,y,y,y,m,m,eatinglessmeat,global,35,marketformation,cumulativetotalfundraisingamountmeatsubstitutes,cumulativemillion,,,
eat_glo_3.5Mar_d282_m160,eating less meat,Global,3.5,Market Formation,cumulative TotalFundraisingDeals (meat substitutes),cumulative # deals,b1,0.61658,0.25943,8.4158,2020.8,7.1271,825.96,3.944e-06,1950.2,-16772,0.99662,0.99637,10.229,7.3158,0.97056,0.96916,30.178,15.644,0.38614,0.35691,137.81,100.61,45,44,0.85477,0.0012107,0.85356,44,0,43,0,0,0,0.82783,0,0,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,global,35,marketformation,cumulativetotalfundraisingdealsmeatsubstitutes,cumulative#deals,,,
eat_glo_3.5Mar_d128_m008,eating less meat,Global,3.5,Market Formation,NewStartups (meat substitutes),# companies,b1,1.2908,0.088697,0.62543,2015.5,3.4044,30.512,10.216,2011.5,-1244.9,0.64767,0.62189,8.0005,4.1762,0.43768,0.41091,10.107,5.7453,0.36316,0.33283,10.756,7.4918,45,31,1.8026,0.032774,1.7698,42,4,41,0,0,1,0.92977,0,1,m,y,y,m,m,m,y,y,y,m,m,eatinglessmeat,global,35,marketformation,newstartupsmeatsubstitutes,#companies,4,,convert to cum
eat_glo_3.5Mar_d273_m157,eating less meat,Global,3.5,Market Formation,Partial up to max CumulativeStartups (meat substitutes),Partial up to max cum. # companies,b1,0.32244,0.15475,5.4667,2019.6,13.629,433.41,0.0081602,1954.5,-10884,0.97802,0.97641,13.929,11.882,0.9637,0.96197,17.899,11.575,0.57108,0.55066,61.529,49.616,45,43,0.74757,0.0023073,0.74526,43,1,42,0,0,0,0.89685,0,0,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,global,35,marketformation,partialuptomaxcumulativestartupsmeatsubstitutes,partialuptomaxcum#companies,,,
eat_glo_3.5Mar_d275_m159,eating less meat,Global,3.5,Market Formation,Partial up to max NewStartups (meat substitutes),Partial up to max # companies,b1,0.68318,0.28098,0.66568,2017.4,6.4323,63.371,3.9674,2010.5,-1325.2,0.96321,0.96022,2.4459,1.6692,0.94412,0.94118,3.0142,1.789,0.38155,0.349,10.028,7.1033,41,28,0.86791,0.01578,0.85213,39,1,38,0,0,1,0.80702,0,1,y,y,y,m,m,m,y,y,y,m,m,eatinglessmeat,global,35,marketformation,partialuptomaxnewstartupsmeatsubstitutes,partialuptomax#companies,,,
eat_glo_3.5Mar_d277_m161,eating less meat,Global,3.5,Market Formation,Partial up to max PrivateEquityDeals (meat substitutes),Partial up to max # deals,b1,0.75869,0.33587,1.1842,2019.8,5.7922,137.92,2.1212,2009.9,-2360,0.95601,0.95263,5.5131,2.0148,0.93253,0.92916,6.8276,2.4767,0.31258,0.27821,21.794,14.583,43,13,0.90635,0.0072508,0.8991,13,1,12,0,0,1,0.74475,0,0,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,global,35,marketformation,partialuptomaxprivateequitydealsmeatsubstitutes,partialuptomax#deals,,,
eat_glo_3.5Mar_d279_m163,eating less meat,Global,3.5,Market Formation,Partial up to max PrivateEquityInvestment (meat substitutes),Partial up to max $ million,b1,2.3815,0.32053,17.953,2019.3,1.8453,1753.2,3.9906e-06,1959.7,-35780,0.90747,0.90035,134.14,44.379,0.78694,0.77628,203.55,80.153,0.25525,0.21802,380.55,236.56,43,13,1.3188,0.0010874,1.3177,13,1,12,0,0,1,0.75699,0,0,y,y,y,m,y,m,y,y,m,m,m,eatinglessmeat,global,35,marketformation,partialuptomaxprivateequityinvestmentmeatsubstitutes,partialuptomaxmillion,,,
eat_glo_3.5Mar_d281_m163,eating less meat,Global,3.5,Market Formation,Partial up to max TotalFundraisingAmount (meat substitutes),Partial up to max $ million,b1,0.31232,0.19124,31.309,2020,14.07,3226.1,0.00011954,1934.5,-62369,0.72465,0.70347,329.33,154.69,0.71487,0.70062,335.13,176.29,0.38324,0.3524,492.89,375.66,43,16,0.87005,0.00059092,0.86946,29,1,12,0,1,1,0.65871,0,0,y,y,y,m,m,m,m,y,y,m,m,eatinglessmeat,global,35,marketformation,partialuptomaxtotalfundraisingamountmeatsubstitutes,partialuptomaxmillion,,,
eat_glo_3.5Mar_d283_m161,eating less meat,Global,3.5,Market Formation,Partial up to max TotalFundraisingDeals (meat substitutes),Partial up to max # deals,b1,0.69207,0.31442,1.6486,2019.6,6.3497,184.01,0.36408,2002.5,-3285.1,0.9662,0.9636,6.529,2.4731,0.94297,0.94012,8.481,3.3898,0.33186,0.29845,29.029,19.99,43,20,0.89668,0.0054344,0.89125,42,1,41,0,0,1,0.77015,0,0,y,y,y,m,m,m,y,y,y,m,m,eatinglessmeat,global,35,marketformation,partialuptomaxtotalfundraisingdealsmeatsubstitutes,partialuptomax#deals,,,
eat_glo_3.5Mar_d173_m011,eating less meat,Global,3.5,Market Formation,PrivateEquityDeals (meat substitutes),# deals,b1,1.3433,0.15691,1.2393,2018.3,3.2713,77.141,3.7386,2004.1,-2469.8,0.80213,0.78765,12.105,4.2164,0.62766,0.60993,16.605,7.8075,0.34979,0.31883,21.943,15.27,45,15,1.6204,0.012963,1.6075,15,3,14,1,0,1,0.87102,0,0,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,global,35,marketformation,privateequitydealsmeatsubstitutes,#deals,4,,convert to cum
eat_glo_3.5Mar_d177_m027,eating less meat,Global,3.5,Market Formation,PrivateEquityInvestment (meat substitutes),$ million,b1,42.678,0.14341,16.609,2019,0.10297,1114.3,0.0057111,1939.4,-33100,0.64185,0.61565,259.01,87.811,0.42131,0.39375,329.24,153.09,0.24839,0.2126,375.22,225.93,45,15,2.075,0.0017108,2.0733,15,3,14,1,0,1,0.80045,0,0,m,y,y,m,y,m,y,y,m,m,m,eatinglessmeat,global,35,marketformation,privateequityinvestmentmeatsubstitutes,million,4,,convert to cum
eat_glo_3.5Mar_d202_m027,eating less meat,Global,3.5,Market Formation,TotalFundraisingAmount (meat substitutes),$ million,b1,0.43545,0.10196,27.56,2014.6,10.092,1278.3,0.010442,1908.1,-54894,0.52615,0.49148,422.52,210.04,0.4306,0.40349,463.17,288.76,0.34005,0.30862,498.64,369.31,45,18,2.1958,0.0014914,2.1944,31,3,14,0,1,1,0.68545,0,0,m,y,y,m,m,m,m,y,y,m,m,eatinglessmeat,global,35,marketformation,totalfundraisingamountmeatsubstitutes,million,2,,
eat_glo_3.5Mar_d206_m011,eating less meat,Global,3.5,Market Formation,TotalFundraisingDeals (meat substitutes),# deals,b1,1.2659,0.15022,1.6888,2018,3.4714,101.75,0.62776,1989.5,-3365.3,0.80967,0.79574,15.846,5.7571,0.63389,0.61645,21.978,10.878,0.36461,0.33436,28.953,20.499,45,22,1.6216,0.0098278,1.6118,44,3,43,0,0,1,0.88739,0,0,y,y,y,m,m,m,y,y,y,m,m,eatinglessmeat,global,35,marketformation,totalfundraisingdealsmeatsubstitutes,#deals,4,,convert to cum
eat_ind_1.1Ado_d037_m038,eating less meat,India,1.1,Adoption over time,% poultry+pig in total meat consumption,% kg/yr,b1,0.052472,0.0020604,0.011395,2018.4,83.749,1.2774,1554.9,1.5746e+05,-22.408,0.94665,0.94331,0.041622,0.028549,-3.3607,-3.5387,0.37629,0.33034,0.90068,0.89663,0.056789,0.04913,52,52,0.53635,0.10409,0.43226,52,4,51,0,0,0,0.97957,1,1,y,y,y,y,y,y,y,y,y,y,y,eatinglessmeat,india,11,adoptionovertime,%poultrypigintotalmeatconsumption,%kgyr,1,,
