Code,Innovation Name,Spatial Scale,Indicator Number,Indicator Name,Description,Metric,Category,slope_log,slope_exp,slope_lin,log_t0,log_Dt,log_K,exp_a,exp_c,lin_intercept,log_r2,log_r2adj,log_rmse,log_mae,exp_r2,exp_r2adj,exp_rmse,exp_mae,lin_r2,lin_r2adj,lin_rmse,lin_mae,n_data_points,n_non_zero_data_points,max_over_K,min_over_K,range_over_k,length_trimmed_series_years,n_data_points_beyond_max,n_data_points_beyond_min,suspected_reversal_up2down,suspected_reversal_down2up,at_least_one_big_jump,autocorr_l1,all_values_less_than_or_equal_to_1,all_values_less_than_or_equal_to_100,C1_R2,C2_threshold_non_zero_value_years,C3_pct_non_zero,C4_less_than_250_jump_in_second_half,C4_less_than_80_fall_in_second_half,C4_combined_less_than_80_fall_and_250_jump_in_second_half,C5_volatility_autocorrelation_lag1_threshold_0.7,C6_{K_COVERAGE_THRESHOLD}_of_k_covered_by_data,C7_lin_r2,use_log,use_lin, old GN scoring @retreat,old GN comments,old CW scoring @retreat,comments_fit_CW,comments_delete_CW,comments_alternativeseries_CW,comments_transformations_CW,use_logfit_CW,use_linfit_CW,select_1.1_earegion_CW,select_1.1_allregions_CW,select_non1.1s_earegion_CW,select_non1.1s_allregions_CW,GN final scoring,use_logfit_GN,use_linfit_GN,select_1.1_earegion_GN,select_1.1_allregions_GN,select_non1.1s_earegion_GN,select_non1.1s_allregions_GN,PDF page,use_logfit_AGREE?,use_linfit_AGREE?,select_1.1_earegion_AGREE?,select_1.1_allregions_AGREE?,select_non1.1s_earegion_AGREE?,select_non1.1s_allregions_AGREE?,FINAL AGREED,use_logfit_FIN,use_linfit_FIN,select_1.1_earegion_FIN,select_1.1_allregions_FIN,select_non1.1s_earegion_FIN,select_non1.1s_allregions_FIN,Delete from working file,Unnamed: 89,code_without_indicator_name
mic_ind_3.5Mar_d074_m128,microfinance,India,3.5,Market Formation,CumulativeStartups,cum. # companies,m10,0.12138,0.048101,1.0947,2004.9,36.204,47.06,3.4984,1968.4,-2171,0.98118,0.9798,1.9671,1.5816,0.9173,0.91336,4.1235,3.6565,0.98315,0.98235,1.8612,1.5942,45,42,0.89248,0.021249,0.87123,42,3,41,0,0,0,0.96716,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,original,1,1,0,0,1,1,,1,1,0,0,1,1,933,,,,,,,,1,1,0,0,1,1,,,mic_ind_3.5_d074_m128
mic_ind_3.5Mar_d246_m160,microfinance,India,3.5,Market Formation,cumulative PrivateEquityDeals,cumulative # deals,m10,0.2848,0.12345,2.11,2016.4,15.43,116.19,0.72792,1982.5,-4202.8,0.99705,0.99683,1.8091,1.2291,0.9584,0.95642,6.7902,5.0952,0.6775,0.66215,18.906,16.428,45,19,0.8779,0.025821,0.85208,19,0,18,0,0,0,0.92143,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,1,1,0,0,0,0,943,,,,,,,,1,1,0,0,0,0,delete,,mic_ind_3.5_d246_m160
mic_ind_3.5Mar_d248_m162,microfinance,India,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,m10,0.19175,0.14309,27.158,2024.2,22.917,3319.2,0.0011455,1924.6,-54098,0.98175,0.98041,59.828,41.234,0.97691,0.97581,67.292,48.742,0.63434,0.61692,267.79,217.67,45,19,0.46711,0.001331,0.46578,19,0,18,0,0,1,0.88888,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,1,1,0,0,0,0,945,,,,,,,,1,1,0,0,0,0,delete,,mic_ind_3.5_d248_m162
mic_ind_3.5Mar_d250_m162,microfinance,India,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,m10,0.33201,0.16576,125.6,2019.5,13.236,9619,2.5419e-05,1905.4,-2.5026e+05,0.98728,0.98635,247.01,131.67,0.96668,0.96509,399.87,251.79,0.55456,0.53334,1462,1217.8,45,24,0.80086,5.568e-05,0.8008,24,0,23,0,0,1,0.8796,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,1,1,0,0,0,0,947,,,,,,,,1,1,0,0,0,0,delete,,mic_ind_3.5_d250_m162
mic_ind_3.5Mar_d252_m160,microfinance,India,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,m10,0.27766,0.12323,4.4314,2016.8,15.826,254.96,0.088097,1959.1,-8824.8,0.9987,0.99861,2.5147,1.8419,0.96749,0.96594,12.593,9.1886,0.6791,0.66382,39.561,34.223,45,40,0.87073,0.0039222,0.86681,40,0,39,0,0,1,0.9176,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,1,1,0,0,0,0,949,,,,,,,,1,1,0,0,0,0,delete,,mic_ind_3.5_d252_m160
mic_ind_4.1Kso_d239_m153,microfinance,India,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m10,0.73799,0.128,7.7441,2005.8,5.9546,73.887,0.043341,1952.5,-15495,0.6302,0.35285,14.789,10.01,0.45639,0.23894,17.931,13.862,0.53233,0.34527,16.631,11.302,8,8,1.3534,0.28544,1.068,8,1,7,1,0,1,0.86708,0,1,m,y,y,y,y,y,y,y,y,m,y,,,,,0,prefer,transformed-partial,1,1,0,0,1,1,,1,1,0,0,1,1,952,,,,,,,,1,1,0,0,1,1,,,mic_ind_4.1_d239_m153
mic_nig_3.5Mar_d074_m128,microfinance,Nigeria,3.5,Market Formation,CumulativeStartups,cum. # companies,m10,0.17177,0.065345,0.39592,2009.4,25.583,16.746,9.4071,2013.7,-786.76,0.96677,0.96434,0.99222,0.73319,0.91051,0.90625,1.6283,1.3792,0.89238,0.88726,1.7856,1.4514,45,38,0.89574,0.059716,0.83602,38,3,37,0,0,0,0.95593,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,original,1,1,0,0,0,1,,1,1,0,0,0,1,962,,,,,,,,1,1,0,0,0,1,,,mic_nig_3.5_d074_m128
mic_nig_3.5Mar_d246_m160,microfinance,Nigeria,3.5,Market Formation,cumulative PrivateEquityDeals,cumulative # deals,m10,0.57514,0.012489,0.12161,2011,7.6406,4.4254,1552.7,1.5769e+05,-242.15,0.97042,0.96826,0.32191,0.19271,-0.4907,-0.56168,2.2852,1.3111,0.712,0.69829,1.0044,0.86815,45,16,1.1298,0.45194,0.67791,16,2,15,1,0,0,0.92766,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,1,1,0,0,0,0,972,,,,,,,,1,1,0,0,0,0,delete,,mic_nig_3.5_d246_m160
mic_nig_3.5Mar_d248_m162,microfinance,Nigeria,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,m10,131.64,0.42114,0.0021287,2021.5,0.033383,0.24447,3.6189,2030,-4.2441,0.99843,0.99832,0.0024026,0.0012916,0.82353,0.81513,0.025486,0.0095983,0.20765,0.16992,0.054004,0.033876,45,16,0.99999,0.018284,0.9817,16,2,15,1,0,1,0.67312,1,1,y,y,y,m,y,m,m,y,m,m,m,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,0,1,0,0,0,0,974,check,,,,,,,1,1,0,0,0,0,delete,,mic_nig_3.5_d248_m162
mic_nig_3.5Mar_d250_m162,microfinance,Nigeria,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,m10,0.54794,0.11645,2.428,2013.3,8.0199,100.67,0.61441,1977.7,-4836.5,0.97307,0.9711,6.4589,3.3487,0.87815,0.87235,13.738,10.715,0.64192,0.62487,23.551,20.42,45,17,1.0557,0.0099338,1.0458,17,2,16,1,0,1,0.9236,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,1,1,0,0,0,0,976,,,,,,,,1,1,0,0,0,0,delete,,mic_nig_3.5_d250_m162
mic_nig_3.5Mar_d252_m160,microfinance,Nigeria,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,m10,0.20223,0.10511,0.5,2016.8,21.73,29.7,10.27,2014.7,-995.22,0.99046,0.98976,0.73269,0.55727,0.97022,0.96881,1.2943,0.97876,0.74947,0.73754,3.7543,3.1481,45,35,0.80809,0.03367,0.77442,35,1,34,0,0,0,0.92291,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,1,1,0,0,0,0,978,,,,,,,,1,1,0,0,0,0,delete,,mic_nig_3.5_d252_m160
mic_nig_4.1Kso_d239_m153,microfinance,Nigeria,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m10,29.044,0.46384,21.738,2007,0.1513,91.709,0.00053094,1982.8,-43578,0.98362,0.95904,5.2203,3.6139,0.75268,0.58779,20.283,18.143,0.82861,0.71435,16.884,14.205,6,4,1.0904,0.055633,1.0348,4,1,3,1,0,1,0.69569,0,1,y,n,y,y,y,y,m,y,y,n,n,,,,too few,0,prefer,transformed-partial,0,0,0,0,0,1,,0,1,0,0,0,1,981,,check,,,,,,0,1,0,0,0,1,,,mic_nig_4.1_d239_m153
pas_aus_4.1Kso_d239_m153,passive building retrofits,Austria,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m5,143.25,0.34624,2.7473,2014.2,0.030677,50,9.6152,2012.2,-5514.3,0.45833,0.27778,19.612,7.6923,0.18753,0.02504,24.019,13.034,0.14881,-0.021429,24.584,14.962,13,1,2,2,0,1,0,0,0,0,,,0,1,m,n,m,m,m,m,m,m,m,n,n,,,,too few,0,prefer,transformed-partial,0,0,0,0,0,1,,,,,,,,1228,,,,,,,,0,0,0,0,0,1,,,pas_aus_4.1_d239_m153
pas_bel_4.1Kso_d239_m153,passive building retrofits,Belgium,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m5,597.68,7.5975e-05,0,2004.1,0.0073525,50,32.221,1560.1,33.333,0.25,2.5,40.825,33.333,-1.1246e-08,,47.14,44.443,0,,47.14,44.444,3,1,2,2,0,1,0,0,0,0,,,0,1,n,n,y,m,m,m,m,m,m,n,n,,,,too few,0,prefer,transformed-partial,0,0,0,0,0,1,,,,,,,,1239,,,,,,,,0,0,0,0,0,1,,,pas_bel_4.1_d239_m153
pas_ger_4.1Kso_d239_m153,passive building retrofits,Germany,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m5,87.076,0.34515,3.6364,2012.2,0.050467,49.995,8.0922,2009.7,-7296.4,0.45,0.21429,21.32,9.0909,0.17514,-0.03108,26.109,15.298,0.16,-0.05,26.348,16.86,11,1,2.0002,2.0002,0,1,0,0,0,0,,,0,1,m,n,m,m,m,m,m,m,m,n,n,,,,too few,0,prefer,transformed-partial,0,0,0,0,1,1,,,,,,,,1250,,,,,,,,0,0,0,0,1,1,,,pas_ger_4.1_d239_m153
pas_glo_4.3Com_d215_m010,passive building retrofits,Global,4.3,Compatibility,cumulative # countries with passive buildings,# countries,m5,0.2946,0.061785,1.5977,2007.3,14.917,42.886,2.087,1971.6,-3185.3,0.98968,0.98865,1.6573,1.3611,0.8229,0.81147,6.8661,6.013,0.92298,0.91801,4.5281,3.7924,34,34,0.95602,0.023318,0.9327,34,11,33,1,0,0,0.9647,0,1,y,y,y,y,y,y,y,y,y,y,y,1,,convert to cum.,,0,prefer,transformed-cumulative,1,1,0,0,1,1,,,,,,,,1253,,,,,,,,1,1,0,0,1,1,,,pas_glo_4.3_d215_m010
pas_ire_4.1Kso_d239_m153,passive building retrofits,Ireland,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m5,14.147,0.12314,1.2987,2024.2,0.31062,1199.6,1518.4,1.6116e+05,-2610.8,1,1,1.7089e-05,3.8083e-06,-0.05,-0.16667,21.822,4.7619,0.13636,0.040404,19.791,10.719,21,1,0.083361,0.083361,0,1,0,0,0,0,,,0,1,y,n,m,m,m,m,m,m,m,n,n,,,,too few,0,prefer,transformed-partial,0,0,0,0,0,1,,,,,,,,1257,,,,,,,,0,0,0,0,0,1,,,pas_ire_4.1_d239_m153
pos_uki_4.1Kso_d239_m153,postage stamps,UK,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,s8,0.017821,0.017811,0.34612,2477.5,246.59,1.1915e+05,5.2013,1914.1,-666.02,0.008697,-0.16624,28.284,23.722,0.0086984,-0.10145,28.284,23.722,0.0054431,-0.10506,28.331,23.57,21,20,0.00083925,1.4886e-05,0.00082436,20,0,4,0,1,1,0.5863,0,1,n,y,y,m,m,m,m,m,m,n,m,,,,noisy,0,prefer,transformed-partial,0,0,0,0,1,1,,,,,,,,1264,,,,,,,,0,0,0,0,1,1,,,pos_uki_4.1_d239_m153
pos_uki_4.2Kme_d293_m181,postage stamps,UK,4.2,Knowledge flows,"Partial up to max Frequency of the word ""postage stamp"" in ngram corpus",Partial up to max Indexed to max,s8,0.047412,0.0016356,0.0061195,2189.9,92.686,73665,1555.5,1.5744e+05,-11.416,0.9603,0.95921,0.04843,0.036914,-0.60748,-0.63644,0.30816,0.18944,0.68647,0.68082,0.13609,0.10828,114,94,1.3575e-05,7.2268e-08,1.3503e-05,94,1,82,0,1,1,0.95386,1,1,y,y,y,y,y,y,y,m,y,m,y,,,,,0,prefer,transform-partial,1,1,0,0,1,1,,,,,,,,1268,,,,,,,,1,1,0,0,1,1,,,pos_uki_4.2_d293_m181
sol_cal_4.1Kso_d239_m153,solar leasing,California,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m11,1.0931,0.079867,5.493,2010.5,4.0201,84.654,0.18919,1943.8,-11007,0.92311,0.90954,10.372,7.9399,0.66029,0.62255,21.802,17.894,0.79071,0.76746,17.112,13.437,21,17,1.1813,0.10316,1.0781,17,1,16,0,0,1,0.93316,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-partial,1,1,0,0,0,1,,,,,,,,1368,,,,,,,,1,1,0,0,0,1,,,sol_cal_4.1_d239_m153
sol_con_4.1Kso_d213_m100,solar leasing,connecticut,4.1,Knowledge Flows (social networks),annualised Google search frequency (index 100=monthly max.),Index 0-100,m11,0.16792,0.1677,2.6675,2060.2,26.17,31476,0.30135,1991.3,-5349.7,0.35103,0.23651,25.796,15.943,0.35103,0.27892,25.796,15.946,0.25446,0.17162,27.649,19.206,21,9,0.003177,0.00066717,0.0025098,17,16,6,0,1,1,0.38902,0,1,m,y,y,m,m,m,m,m,m,m,m,,,,,0,prefer,original,0,1,0,0,0,1,,,,,,,,1382,,,,,,,,0,1,0,0,0,1,,,sol_con_4.1_d213_m100
sol_mas_4.1Kso_d239_m153,solar leasing,Massachusetts,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m11,0.18362,0.18362,3.4061,2078.5,23.932,2.1665e+06,0.077987,1985.1,-6830.4,0.5581,0.48011,22.429,14.829,0.5581,0.509,22.429,14.829,0.37368,0.30409,26.702,20.496,21,12,4.6158e-05,4.4538e-06,4.1704e-05,20,0,11,0,1,1,0.60786,0,1,m,y,y,m,m,m,m,m,y,m,m,,,,no asympote,0,prefer,transformed-partial,0,1,0,0,1,1,,,,,,,,1399,,,,,,,,0,1,0,0,1,1,,,sol_mas_4.1_d239_m153
sol_new_4.1Kso_d239_m153,solar leasing,New Jersey,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m11,0.17112,0.17111,3.6032,2080.8,25.681,1.3952e+06,0.19194,1988.5,-7232.3,0.70677,0.65503,15.038,12.153,0.70677,0.67419,15.038,12.153,0.61726,0.57474,17.181,14.216,21,13,7.1673e-05,6.54e-06,6.5133e-05,14,0,6,0,1,1,0.62767,0,1,y,y,y,m,y,m,m,m,y,m,m,,,,no asympote,0,prefer,transformed-partial,0,1,0,0,0,1,,,,,,,,1414,,,,,,,,0,1,0,0,0,1,,,sol_new_4.1_d239_m153
sol_usa_4.1Kso_d239_m153,solar leasing,US,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m11,0.54293,0.073816,4.999,2009.9,8.0939,83.839,0.12707,1932.3,-10011,0.93132,0.9192,8.5099,7.505,0.74557,0.7173,16.379,13.425,0.869,0.85444,11.753,9.9238,21,18,1.1928,0.049468,1.1433,18,0,17,0,0,1,0.93325,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-partial,1,1,0,0,0,1,,,,,,,,1429,,,,,,,,1,1,0,0,0,1,,,sol_usa_4.1_d239_m153
sus_glo_3.5Mar_d077_m128,sustainable fashion,Global,3.5,Market Formation,CumulativeStartups (sust fashion),cum. # companies,m1,0.19639,0.12478,3.504,2021,22.376,306.24,0.14992,1965.9,-6975.7,0.99453,0.99413,4.0824,3.0587,0.98512,0.98441,6.7342,3.9263,0.67957,0.66432,31.248,26.162,45,43,0.60084,0.0032654,0.59757,43,1,42,0,0,0,0.91226,0,0,y,y,y,y,y,y,y,y,y,y,y,1,,,*needs sign reversal * negative slope = LED innovation,0,prefer,original,0,1,0,0,1,1,,,,,,,,1435,,,,,,,,0,1,0,0,1,1,,,sus_glo_3.5_d077_m128
sus_glo_3.5Mar_d310_m160,sustainable fashion,Global,3.5,Market Formation,cumulative PrivateEquityDeals (sust fashion),cumulative # deals,m1,0.31461,0.22606,2.4667,2024,13.968,408.82,0.095878,1989.9,-4914.8,0.99309,0.99259,3.922,2.675,0.98939,0.98889,4.8598,2.5667,0.46085,0.43517,34.65,25.644,45,39,0.47454,0.0024461,0.47209,39,0,38,0,0,0,0.83161,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,*needs sign reversal * negative slope = LED innovation,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1456,,,,,,,,1,1,0,0,0,0,delete,,sus_glo_3.5_d310_m160
sus_glo_3.5Mar_d314_m162,sustainable fashion,Global,3.5,Market Formation,cumulative PrivateEquityInvestment (sust fashion),cumulative $ million,m1,0.49298,0.32239,3.7124,2023.6,8.914,697.8,0.0010088,1984.1,-7396.2,0.9563,0.9531,16.317,10.808,0.95464,0.95248,16.623,10.62,0.38156,0.35211,61.382,40.073,45,39,0.52746,4.1076e-05,0.52742,39,0,38,0,0,1,0.74635,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,*needs sign reversal * negative slope = LED innovation,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1460,,,,,,,,1,1,0,0,0,0,delete,,sus_glo_3.5_d314_m162
sus_glo_3.5Mar_d318_m162,sustainable fashion,Global,3.5,Market Formation,cumulative TotalFundraisingAmount (sust fashion),cumulative $ million,m1,4.4711,0.17627,67.062,2017.5,0.98285,3708.3,8.4201e-05,1922.5,-1.3365e+05,0.99489,0.99452,93.558,52.737,0.84362,0.83617,517.73,301.75,0.44255,0.416,977.5,816.75,45,39,1.0486,7.7294e-06,1.0486,39,0,38,0,0,1,0.87066,0,0,y,y,y,m,y,m,y,y,y,m,m,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1464,,,,,,,,1,1,0,0,0,0,delete,,sus_glo_3.5_d318_m162
sus_glo_3.5Mar_d322_m160,sustainable fashion,Global,3.5,Market Formation,cumulative TotalFundraisingDeals (sust fashion),cumulative # deals,m1,0.27661,0.21145,3.292,2025,15.887,604.94,0.031773,1981.2,-6559.2,0.99452,0.99412,4.5359,2.7618,0.99183,0.99144,5.5393,2.5839,0.48655,0.4621,43.919,32.969,45,39,0.40996,0.0016531,0.40831,39,0,38,0,0,0,0.83983,0,0,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1468,,,,,,,,1,1,0,0,0,0,delete,,sus_glo_3.5_d322_m160
sus_glo_4.1Kso_d239_m153,sustainable fashion,Global,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m1,0.48969,0.17668,5.2655,2018.2,8.974,111.25,0.072095,1981.3,-10569,0.94761,0.93778,7.8379,6.7275,0.90901,0.8983,10.329,7.5039,0.78622,0.76106,15.833,14.052,20,19,0.89891,0.016837,0.88207,20,1,18,0,0,1,0.88273,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-partial,1,1,0,0,1,1,,,,,,,,1471,,,,,,,,1,1,0,0,1,1,,,sus_glo_4.1_d239_m153
sus_jap_3.5Mar_d077_m128,sustainable fashion,Japan,3.5,Market Formation,CumulativeStartups (sust fashion),cum. # companies,m1,0.70291,0.2146,0.043215,2018.8,6.2518,3.0583,6.2995,2026.5,-86.138,0.97692,0.97523,0.13318,0.057027,0.91732,0.91338,0.25205,0.1379,0.40993,0.38183,0.67336,0.52293,45,8,0.98094,0.32698,0.65396,8,2,7,1,0,0,0.85366,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,original,1,1,0,0,0,1,,,,,,,,1474,,,,,,,,1,1,0,0,0,1,,,sus_jap_3.5_d077_m128
sus_jap_3.5Mar_d310_m160,sustainable fashion,Japan,3.5,Market Formation,cumulative PrivateEquityDeals (sust fashion),cumulative # deals,m1,0.26489,0.17986,0.047694,2022.7,16.59,5.6067,8.3699,2028.8,-95.04,0.91397,0.90768,0.25908,0.13977,0.90583,0.90135,0.27106,0.16175,0.49173,0.46753,0.62974,0.46599,45,12,0.53507,0.17836,0.35672,12,3,11,1,0,1,0.84091,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1484,,,,,,,,1,1,0,0,0,0,delete,,sus_jap_3.5_d310_m160
sus_jap_3.5Mar_d314_m162,sustainable fashion,Japan,3.5,Market Formation,cumulative PrivateEquityInvestment (sust fashion),cumulative $ million,m1,9.5673,0.0065423,0.058535,2012.8,0.45932,2.2175,1553.9,1.5757e+05,-116.6,0.98406,0.98289,0.12396,0.059004,-0.35756,-0.42221,1.144,0.58712,0.59945,0.58037,0.62141,0.54798,45,12,1.1496,0.91453,0.23505,12,3,11,1,0,0,0.90761,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,too few,0,prefer,transformed-cumulative,0,1,0,0,0,0,,,,,,,,1486,,,,,,,,0,1,0,0,0,0,delete,,sus_jap_3.5_d314_m162
sus_jap_3.5Mar_d318_m162,sustainable fashion,Japan,3.5,Market Formation,cumulative TotalFundraisingAmount (sust fashion),cumulative $ million,m1,9.5673,0.0065423,0.058535,2012.8,0.45932,2.2175,1553.9,1.5757e+05,-116.6,0.98406,0.98289,0.12396,0.059004,-0.35756,-0.42221,1.144,0.58712,0.59945,0.58037,0.62141,0.54798,45,12,1.1496,0.91453,0.23505,12,3,11,1,0,0,0.90761,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,too few,0,prefer,transformed-cumulative,0,1,0,0,0,0,,,,,,,,1488,,,,,,,,0,1,0,0,0,0,delete,,sus_jap_3.5_d318_m162
sus_jap_3.5Mar_d322_m160,sustainable fashion,Japan,3.5,Market Formation,cumulative TotalFundraisingDeals (sust fashion),cumulative # deals,m1,0.26489,0.17986,0.047694,2022.7,16.59,5.6067,8.3699,2028.8,-95.04,0.91397,0.90768,0.25908,0.13977,0.90583,0.90135,0.27106,0.16175,0.49173,0.46753,0.62974,0.46599,45,12,0.53507,0.17836,0.35672,12,3,11,1,0,1,0.84091,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1490,,,,,,,,1,1,0,0,0,0,delete,,sus_jap_3.5_d322_m160
sus_jap_4.1Kso_d239_m153,sustainable fashion,Japan,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,m1,2.5367,0.2678,3.2521,2020,1.7323,71.132,0.39089,2003.2,-6532.5,0.75504,0.7091,13.344,6.7409,0.6693,0.6304,15.504,10.55,0.48378,0.42305,19.371,14.159,20,6,1.4058,0.41025,0.9956,9,1,6,1,1,1,0.66333,0,1,y,y,y,m,y,m,m,y,y,m,m,,,,,0,prefer,transformed-partial,1,1,0,0,0,1,,,,,,,,1493,,,,,,,,1,1,0,0,0,1,,,sus_jap_4.1_d239_m153
sus_uki_3.5Mar_d077_m128,sustainable fashion,UK,3.5,Market Formation,CumulativeStartups (sust fashion),cum. # companies,m1,0.12272,0.12272,0.50975,2107.9,35.807,9.1343e+05,9.8388,2014.7,-1014.5,0.95628,0.95308,1.6777,1.1746,0.95628,0.9542,1.6777,1.1745,0.68079,0.66559,4.5332,3.6873,45,34,3.0654e-05,1.0948e-06,2.9559e-05,34,1,33,0,0,0,0.90152,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,,0,prefer,original,1,1,0,0,0,1,,,,,,,,1496,,,,,,,,1,1,0,0,0,1,,,sus_uki_3.5_d077_m128
sus_uki_3.5Mar_d310_m160,sustainable fashion,UK,3.5,Market Formation,cumulative PrivateEquityDeals (sust fashion),cumulative # deals,m1,0.35166,0.025842,0.35982,2024.1,12.496,64.085,0.183,2931.7,-717,0.97307,0.9711,1.1554,0.69654,-0.22718,-0.28562,7.7989,3.3556,0.44059,0.41395,5.2655,3.7982,45,19,0.45252,0.015604,0.43692,19,1,18,0,0,0,0.82097,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1506,,,,,,,,1,1,0,0,0,0,delete,,sus_uki_3.5_d310_m160
sus_uki_3.5Mar_d314_m162,sustainable fashion,UK,3.5,Market Formation,cumulative PrivateEquityInvestment (sust fashion),cumulative $ million,m1,0.26687,0.039625,0.28107,2028.4,16.467,101.3,-5.0153,4637.2,-560.04,0.95567,0.95242,1.1326,0.62948,-0.24481,-0.30409,6.0019,2.6617,0.46045,0.43476,3.9514,2.8967,45,19,0.21267,0.0036648,0.209,19,1,18,0,0,1,0.82664,0,1,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1508,,,,,,,,1,1,0,0,0,0,delete,,sus_uki_3.5_d314_m162
sus_uki_3.5Mar_d318_m162,sustainable fashion,UK,3.5,Market Formation,cumulative TotalFundraisingAmount (sust fashion),cumulative $ million,m1,0.17491,0.038411,0.39483,2088.3,25.123,2.1606e+06,1547.2,1.5824e+05,-786.49,0.95177,0.94824,1.4987,0.96021,-0.33806,-0.40178,7.8942,3.968,0.56456,0.54383,4.5033,3.3667,45,19,1.2481e-05,1.7182e-07,1.2309e-05,19,1,18,0,0,1,0.84912,0,1,y,y,y,y,y,y,y,m,y,m,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1510,,,,,,,,1,1,0,0,0,0,delete,,sus_uki_3.5_d318_m162
